muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre libre,dioxido de azufre total,pH,sulfatos,calidad
2785,6.2,0.46,0.25,4.4,0.066,62.0,207.0,3.25,0.52,5
2786,6.0,0.17,0.49,1.0,0.034,26.0,106.0,3.21,0.42,6
2787,6.3,0.33,0.2,5.8,0.04,24.0,144.0,3.15,0.63,5
2788,6.8,0.32,0.37,3.4,0.023,19.0,87.0,3.14,0.53,6
2789,7.6,0.17,0.36,4.5,0.042,26.0,102.0,3.09,0.47,5
2790,6.2,0.3,0.28,1.6,0.036,28.0,106.0,3.14,0.41,6
2791,6.5,0.22,0.5,16.4,0.048,36.0,182.0,3.02,0.49,6
2792,6.3,0.55,0.15,1.8,0.077,26.0,35.0,3.32,0.82,6
2793,6.6,0.32,0.47,15.6,0.063,27.0,173.0,3.18,0.56,5
2794,6.8,0.24,0.4,1.8,0.047,34.0,105.0,3.13,0.49,8
2795,7.6,0.2,0.3,14.2,0.056,53.0,212.5,3.14,0.46,8
2796,7.2,0.33,0.33,1.7,0.061,3.0,13.0,3.23,1.1,8
2797,6.3,0.2,0.26,12.7,0.046,60.0,143.0,3.26,0.35,6
2798,7.5,0.2,0.49,1.3,0.031,8.0,97.0,3.06,0.62,5
2799,7.7,0.28,0.63,11.1,0.039,58.0,179.0,3.08,0.44,4
2800,6.1,0.26,0.25,2.9,0.047,289.0,440.0,3.44,0.64,3
2801,7.2,0.32,0.47,5.1,0.044,19.0,65.0,3.03,0.41,4
2802,6.3,0.48,0.48,1.8,0.035,35.0,96.0,3.49,0.74,6
2803,6.9,0.3,0.36,4.5,0.054,31.0,203.0,3.4,0.57,4
2804,7.4,0.16,0.27,15.5,0.05,25.0,135.0,2.9,0.43,7
2805,7.7,0.3,0.34,1.2,0.048,4.0,119.0,3.18,0.34,6
2806,7.6,0.41,0.14,3.0,0.087,21.0,43.0,3.32,0.57,6
2807,7.8,0.82,0.29,4.3,0.083,21.0,64.0,3.16,0.53,5
2808,7.2,0.29,0.2,7.7,0.046,51.0,174.0,3.16,0.52,5
2809,6.8,0.25,0.18,1.4,0.056,13.0,137.0,3.11,0.42,5
2810,6.6,0.26,0.24,7.2,0.038,28.0,137.0,3.35,0.6,6
2811,7.1,0.36,0.2,1.6,0.271,24.0,140.0,3.11,0.63,5
2812,7.4,0.22,0.33,2.0,0.045,31.0,101.0,3.42,0.55,5
2813,6.7,0.2,0.24,6.5,0.044,28.0,100.0,3.12,0.33,6
2814,7.7,0.96,0.2,2.0,0.047,15.0,60.0,3.36,0.44,5
2815,5.8,0.24,0.44,3.5,0.029,5.0,109.0,3.53,0.43,3
2816,7.8,0.4,0.26,9.5,0.059,32.0,178.0,3.04,0.43,6
2817,8.0,0.59,0.16,1.8,0.065,3.0,16.0,3.42,0.92,7
2818,6.8,0.47,0.08,2.2,0.064,18.0,38.0,3.3,0.65,6
2819,6.8,0.21,0.49,14.5,0.06,50.0,170.0,3.55,0.44,6
2820,7.1,0.17,0.31,1.6,0.037,15.0,103.0,3.14,0.5,6
2821,4.9,0.33,0.31,1.2,0.016,39.0,150.0,3.33,0.59,8
2822,7.6,0.31,0.29,10.5,0.04,21.0,145.0,3.04,0.35,5
2823,8.7,0.3,0.59,1.7,0.046,10.0,70.0,3.06,0.56,4
2824,6.1,0.2,0.4,1.9,0.028,32.0,138.0,3.26,0.72,5
2825,6.7,0.31,0.31,4.9,0.031,20.0,151.0,3.36,0.82,7
2826,5.4,0.375,0.4,3.3,0.054,29.0,147.0,3.42,0.52,5
2827,6.9,0.2,0.4,7.7,0.032,51.0,176.0,3.22,0.27,5
2828,8.2,0.345,1.0,18.2,0.047,55.0,205.0,2.96,0.43,5
2829,8.2,0.39,0.49,2.3,0.099,47.0,133.0,3.38,0.99,5
2830,9.0,0.54,0.49,2.9,0.094,41.0,110.0,3.08,0.61,5
2831,6.3,0.27,0.18,7.7,0.048,45.0,186.0,3.23,0.47,5
2832,6.6,0.16,0.35,1.8,0.042,26.0,105.0,3.19,0.75,7
2833,6.1,0.25,0.48,15.8,0.052,25.0,94.0,3.07,0.45,6
2834,7.3,0.305,0.39,1.2,0.059,7.0,11.0,3.29,0.52,6
2835,7.7,0.67,0.23,2.1,0.088,17.0,96.0,3.32,0.48,5
2836,6.1,0.34,0.25,1.8,0.084,4.0,28.0,3.36,0.44,5
2837,7.2,0.2,0.31,10.0,0.054,49.0,165.0,3.4,0.42,6
2838,9.4,0.4,0.31,2.2,0.09,13.0,62.0,3.07,0.63,6
2839,6.0,0.36,0.39,3.2,0.027,20.0,125.0,3.38,0.39,7
2840,6.9,0.2,0.37,6.2,0.027,24.0,97.0,3.38,0.49,7
2841,5.0,0.31,0.0,6.4,0.046,43.0,166.0,3.3,0.63,6
2842,9.8,0.36,0.46,10.5,0.038,4.0,83.0,2.89,0.3,4
2843,12.7,0.59,0.45,2.3,0.082,11.0,22.0,3.0,0.7,6
2844,6.6,0.31,0.07,1.5,0.033,55.0,144.0,3.16,0.42,5
2845,7.4,0.635,0.1,2.4,0.08,16.0,33.0,3.58,0.69,7
2846,6.3,0.29,0.29,3.3,0.037,32.0,140.0,3.17,0.36,7
2847,6.9,0.19,0.28,3.0,0.054,33.0,99.0,3.16,0.4,6
2848,5.8,0.28,0.3,3.9,0.026,36.0,105.0,3.26,0.58,6
2849,11.8,0.38,0.55,2.1,0.071,5.0,19.0,3.11,0.62,6
2850,5.3,0.47,0.11,2.2,0.048,16.0,89.0,3.54,0.88,7
2851,8.5,0.22,0.34,0.7,0.04,5.0,25.0,3.04,0.37,4
2852,7.2,0.25,0.39,18.95,0.038,42.0,155.0,2.97,0.47,6
2853,6.6,0.21,0.38,2.2,0.026,40.0,104.0,3.25,0.4,8
2854,7.3,0.34,0.21,3.2,0.05,14.0,136.0,3.25,0.44,5
2855,7.2,0.23,0.19,13.7,0.052,47.0,197.0,3.12,0.53,5
2856,9.0,0.66,0.17,3.0,0.077,5.0,13.0,3.29,0.55,5
2857,6.4,0.27,0.49,7.3,0.046,53.0,206.0,3.24,0.43,6
2858,6.6,0.21,0.49,18.15,0.042,41.0,158.0,3.28,0.39,6
2859,7.2,0.39,0.54,1.4,0.157,34.0,132.0,3.11,0.53,6
2860,7.0,0.19,0.33,6.3,0.032,42.0,127.0,3.31,0.38,6
2861,6.6,0.34,0.24,3.3,0.034,29.0,99.0,3.1,0.4,7
2862,8.4,0.39,0.1,1.7,0.075,6.0,25.0,3.09,0.43,6
2863,7.4,0.28,0.42,19.8,0.066,53.0,195.0,2.96,0.44,5
2864,7.9,0.3,0.6,1.85,0.048,13.0,106.0,3.24,0.49,5
2865,6.9,0.33,0.26,5.0,0.027,46.0,143.0,3.25,0.43,7
2866,7.3,1.07,0.09,1.7,0.178,10.0,89.0,3.3,0.57,5
2867,6.5,0.46,0.14,2.4,0.114,9.0,37.0,3.66,0.65,5
2868,6.9,0.41,0.33,10.1,0.043,28.0,152.0,3.2,0.52,5
2869,5.8,0.26,0.24,9.2,0.044,55.0,152.0,3.31,0.38,5
2870,7.1,0.32,0.32,11.0,0.038,16.0,66.0,3.24,0.4,3
2871,6.4,0.27,0.29,10.8,0.028,17.0,118.0,3.18,0.37,6
2872,7.3,0.2,0.26,1.6,0.04,36.0,123.0,3.34,0.44,6
2873,6.2,0.3,0.49,11.2,0.058,68.0,215.0,3.19,0.6,6
2874,9.8,0.51,0.19,3.2,0.081,8.0,30.0,3.23,0.58,6
2875,5.1,0.165,0.22,5.7,0.047,42.0,146.0,3.18,0.55,6
2876,5.8,0.3,0.27,1.7,0.014,45.0,104.0,3.4,0.56,7
2877,8.9,0.33,0.34,1.4,0.056,14.0,171.0,3.13,0.47,5
2878,8.4,0.35,0.56,13.8,0.048,55.0,190.0,3.07,0.58,6
2879,7.1,0.27,0.24,12.6,0.044,48.0,118.0,3.04,0.56,7
2880,6.4,0.26,0.3,2.2,0.025,33.0,134.0,3.21,0.47,6
2881,6.6,0.25,0.42,11.3,0.049,77.0,231.0,3.24,0.52,6
2882,7.5,0.63,0.27,2.0,0.083,17.0,91.0,3.26,0.58,6
2883,9.1,0.22,0.24,2.1,0.078,1.0,28.0,3.41,0.87,6
2884,7.6,0.15,0.35,4.3,0.051,23.0,98.0,3.1,0.44,6
2885,8.3,0.2,0.49,1.7,0.038,38.0,167.0,3.05,0.37,6
2886,6.4,0.24,0.27,1.5,0.04,35.0,105.0,3.13,0.3,6
2887,6.6,0.24,0.35,7.7,0.031,36.0,135.0,3.19,0.37,5
2888,7.3,0.2,0.37,1.2,0.037,48.0,119.0,3.32,0.49,6
2889,6.8,0.62,0.08,1.9,0.068,28.0,38.0,3.42,0.82,6
2890,7.2,0.32,0.3,8.25,0.02,14.0,104.0,2.99,0.44,6
2891,8.1,0.38,0.28,2.1,0.066,13.0,30.0,3.23,0.73,7
2892,8.3,0.705,0.12,2.6,0.092,12.0,28.0,3.51,0.72,5
2893,8.0,0.6,0.22,2.1,0.08,25.0,105.0,3.3,0.49,5
2894,7.3,0.695,0.0,2.5,0.075,3.0,13.0,3.49,0.52,5
2895,7.3,0.26,0.33,17.85,0.049,41.5,195.0,3.06,0.44,7
2896,11.6,0.47,0.44,1.6,0.147,36.0,51.0,3.38,0.86,4
2897,8.0,0.62,0.35,2.8,0.086,28.0,52.0,3.31,0.62,5
2898,10.0,0.46,0.44,2.9,0.065,4.0,8.0,3.33,0.62,6
2899,6.9,0.22,0.32,9.3,0.04,22.0,110.0,3.34,0.54,7
2900,11.5,0.31,0.51,2.2,0.079,14.0,28.0,3.03,0.93,6
2901,6.6,0.22,0.53,15.1,0.052,22.0,136.0,2.94,0.35,5
2902,6.4,0.32,0.5,10.7,0.047,57.0,206.0,3.08,0.6,5
2903,8.3,0.715,0.15,1.8,0.089,10.0,52.0,3.23,0.77,5
2904,7.6,0.42,0.08,2.7,0.084,15.0,48.0,3.21,0.59,5
2905,6.7,0.3,0.74,5.0,0.038,35.0,157.0,3.21,0.46,5
2906,6.9,0.19,0.4,1.4,0.036,14.0,55.0,3.08,0.68,7
2907,5.7,0.24,0.47,6.3,0.069,35.0,182.0,3.11,0.46,5
2908,6.2,0.44,0.18,7.7,0.096,28.0,210.0,3.56,0.72,5
2909,9.2,0.53,0.24,2.6,0.078,28.0,139.0,3.21,0.57,5
2910,11.2,0.28,0.56,1.9,0.075,17.0,60.0,3.16,0.58,6
2911,6.4,0.69,0.0,1.65,0.055,7.0,12.0,3.47,0.53,6
2912,7.1,0.15,0.34,1.0,0.033,27.0,73.0,3.24,0.41,6
2913,8.7,0.31,0.46,1.4,0.059,11.0,25.0,3.36,0.76,6
2914,8.2,0.73,0.21,1.7,0.074,5.0,13.0,3.2,0.52,5
2915,6.3,0.22,0.33,1.7,0.041,67.0,164.0,3.32,0.56,6
2916,10.3,0.53,0.48,2.5,0.063,6.0,25.0,3.12,0.59,6
2917,8.4,0.35,0.56,13.8,0.048,55.0,190.0,3.07,0.58,6
2918,7.1,0.39,0.12,2.1,0.065,14.0,24.0,3.3,0.53,6
2919,6.8,0.31,0.09,1.4,0.04,56.0,145.0,3.19,0.46,5
2920,5.3,0.16,0.39,1.0,0.028,40.0,101.0,3.57,0.59,6
2921,7.8,0.24,0.32,12.2,0.054,42.0,138.0,3.01,0.54,5
2922,5.6,0.33,0.28,1.2,0.031,33.0,97.0,3.49,0.58,6
2923,6.2,0.27,0.49,1.4,0.05,20.0,74.0,3.32,0.44,6
2924,7.4,0.2,1.66,2.1,0.022,34.0,113.0,3.26,0.55,6
2925,7.3,0.23,0.27,2.6,0.035,39.0,120.0,3.04,0.59,7
2926,8.3,0.675,0.26,2.1,0.084,11.0,43.0,3.31,0.53,4
2927,7.0,0.17,0.31,4.8,0.034,34.0,132.0,3.36,0.48,7
2928,7.7,0.935,0.43,2.2,0.114,22.0,114.0,3.25,0.73,5
2929,6.0,0.31,0.24,3.3,0.041,25.0,143.0,3.31,0.44,6
2930,7.8,0.6,0.14,2.4,0.086,3.0,15.0,3.42,0.6,6
2931,6.8,0.32,0.34,1.2,0.044,14.0,67.0,3.05,0.47,4
2932,6.1,0.25,0.49,7.6,0.052,67.0,226.0,3.16,0.47,5
2933,6.7,0.31,0.3,2.1,0.038,18.0,130.0,3.36,0.63,6
2934,8.2,0.23,0.37,1.3,0.042,39.0,117.0,2.99,0.36,5
2935,9.9,0.5,0.5,13.8,0.205,48.0,82.0,3.16,0.75,5
2936,6.6,0.58,0.3,5.1,0.057,30.0,123.0,3.24,0.38,5
2937,8.9,0.62,0.18,3.8,0.176,52.0,145.0,3.16,0.88,5
2938,7.5,0.18,0.37,6.2,0.05,21.0,138.0,3.2,0.55,6
2939,7.8,0.25,0.28,7.2,0.04,46.0,179.0,3.14,0.6,6
2940,6.9,0.36,0.25,2.4,0.098,5.0,16.0,3.41,0.6,6
2941,6.8,0.18,0.38,1.4,0.038,35.0,111.0,3.32,0.59,7
2942,6.1,0.23,0.27,9.8,0.055,74.0,134.0,3.16,0.4,6
2943,7.2,0.53,0.13,2.0,0.058,18.0,22.0,3.21,0.68,6
2944,7.1,0.22,0.32,16.9,0.056,49.0,158.0,3.37,0.38,6
2945,6.8,0.32,0.32,8.7,0.029,31.0,105.0,3.0,0.34,7
2946,10.0,0.35,0.47,2.0,0.061,6.0,11.0,3.23,0.52,6
2947,9.8,0.98,0.32,2.3,0.078,35.0,152.0,3.25,0.48,5
2948,6.8,0.22,0.49,0.9,0.052,26.0,128.0,3.25,0.35,6
2949,6.9,0.26,0.27,4.2,0.031,20.0,80.0,3.12,0.39,6
2950,7.0,0.61,0.26,1.7,0.051,25.0,161.0,3.36,0.6,4
2951,7.4,0.25,0.36,13.2,0.067,53.0,178.0,3.01,0.48,6
2952,6.3,0.32,0.17,17.75,0.06,51.0,190.0,3.13,0.48,6
2953,6.7,0.12,0.3,5.2,0.048,38.0,113.0,3.33,0.44,7
2954,5.8,0.27,0.27,12.3,0.045,55.0,170.0,3.28,0.42,6
2955,7.8,0.28,0.34,1.6,0.028,32.0,118.0,3.0,0.38,7
2956,7.1,0.43,0.42,5.5,0.07,29.0,129.0,3.42,0.72,5
2957,5.8,0.25,0.28,11.1,0.056,45.0,175.0,3.42,0.43,5
2958,7.4,0.21,0.27,1.2,0.041,27.0,99.0,3.19,0.33,6
2959,7.1,0.44,0.62,11.8,0.044,52.0,152.0,3.12,0.46,6
2960,9.7,0.14,0.59,1.5,0.049,23.0,142.0,2.98,0.62,5
2961,6.3,0.23,0.5,10.4,0.043,61.0,132.0,2.86,0.46,6
2962,10.4,0.575,0.61,2.6,0.076,11.0,24.0,3.16,0.69,5
2963,7.6,0.5,0.29,2.3,0.086,5.0,14.0,3.32,0.62,6
2964,7.5,0.38,0.5,12.8,0.042,57.0,184.0,3.09,0.46,6
2965,6.9,0.24,0.34,4.7,0.04,43.0,161.0,3.2,0.59,6
2966,6.2,0.32,0.32,2.2,0.036,15.0,70.0,3.16,0.48,6
2967,6.1,0.28,0.16,1.3,0.06,36.0,126.0,3.13,0.46,6
2968,6.3,0.26,0.24,7.2,0.039,38.0,172.0,3.49,0.64,6
2969,7.1,0.26,0.49,2.2,0.032,31.0,113.0,3.37,0.42,9
2970,6.4,0.63,0.21,1.6,0.08,12.0,32.0,3.58,0.66,5
2971,6.4,0.29,0.18,15.0,0.04,21.0,116.0,3.14,0.5,5
2972,8.8,0.64,0.17,2.9,0.084,25.0,130.0,3.23,0.54,5
2973,6.4,0.27,0.45,8.3,0.05,52.0,196.0,3.18,0.48,5
2974,5.9,0.19,0.21,1.7,0.045,57.0,135.0,3.32,0.44,5
2975,7.1,0.2,0.41,2.1,0.054,24.0,166.0,3.48,0.62,6
2976,6.2,0.28,0.57,1.0,0.043,50.0,92.0,3.17,0.36,6
2977,7.8,0.39,0.26,9.9,0.059,33.0,181.0,3.04,0.42,6
2978,6.4,0.15,0.36,1.8,0.034,43.0,150.0,3.42,0.69,8
2979,10.5,0.43,0.35,3.3,0.092,24.0,70.0,3.21,0.69,6
2980,8.7,0.78,0.51,1.7,0.415,12.0,66.0,3.0,1.17,5
2981,6.8,0.14,0.18,1.4,0.047,30.0,90.0,3.27,0.54,6
2982,6.3,0.26,0.25,7.8,0.058,44.0,166.0,3.24,0.41,5
2983,6.4,0.23,0.26,8.1,0.054,47.0,181.0,3.12,0.49,5
2984,5.2,0.645,0.0,2.15,0.08,15.0,28.0,3.78,0.61,6
2985,6.8,0.56,0.03,1.7,0.084,18.0,35.0,3.44,0.63,6
2986,6.8,0.31,0.19,3.5,0.086,30.0,130.0,2.83,0.44,5
2987,6.3,0.41,0.3,3.2,0.03,49.0,164.0,3.53,0.79,7
2988,7.0,0.24,0.36,2.8,0.034,22.0,112.0,3.19,0.38,8
2989,6.4,0.16,0.32,8.75,0.038,38.0,118.0,3.19,0.41,5
2990,6.7,0.34,0.3,8.5,0.059,24.0,152.0,3.46,0.64,7
2991,6.7,0.29,0.45,14.3,0.054,30.0,181.0,3.14,0.57,5
2992,6.8,0.28,0.29,11.9,0.052,51.0,149.0,3.02,0.58,6
2993,9.9,0.74,0.19,5.8,0.111,33.0,76.0,3.14,0.55,5
2994,7.4,0.32,0.22,11.7,0.035,44.0,150.0,3.1,0.45,5
2995,6.8,0.19,0.23,5.1,0.034,71.0,204.0,3.23,0.69,5
2996,6.6,0.38,0.36,9.2,0.061,42.0,214.0,3.31,0.56,5
2997,7.1,0.47,0.29,14.8,0.024,22.0,142.0,3.12,0.48,8
2998,9.3,0.36,0.39,1.5,0.08,41.0,55.0,3.47,0.73,6
2999,6.8,0.3,0.35,2.8,0.038,10.0,164.0,3.09,0.53,6
3000,10.5,0.39,0.46,2.2,0.075,14.0,27.0,3.06,0.84,6
3001,8.9,0.29,0.35,1.9,0.067,25.0,57.0,3.18,1.36,6
3002,7.5,0.28,0.39,10.2,0.045,59.0,209.0,3.16,0.63,6
3003,7.7,0.32,0.62,10.6,0.036,56.0,153.0,3.13,0.44,6
3004,6.8,0.22,0.37,1.7,0.036,38.0,195.0,3.35,0.72,6
3005,8.2,0.37,0.36,1.0,0.034,17.0,93.0,3.04,0.32,8
3006,5.2,0.6,0.07,7.0,0.044,33.0,147.0,3.33,0.58,5
3007,8.3,0.39,0.7,10.6,0.045,33.0,169.0,3.09,0.57,5
3008,5.0,0.33,0.16,1.5,0.049,10.0,97.0,3.48,0.44,6
3009,7.4,0.24,0.42,14.0,0.066,48.0,198.0,2.89,0.42,6
3010,7.4,0.61,0.01,2.0,0.074,13.0,38.0,3.48,0.65,5
3011,6.4,0.41,0.01,6.1,0.048,20.0,70.0,3.19,0.42,5
3012,7.1,0.38,0.4,2.2,0.042,54.0,201.0,3.03,0.5,5
3013,6.3,0.29,0.4,6.5,0.039,43.0,167.0,3.15,0.44,6
3014,6.6,0.5,0.26,11.3,0.029,32.0,110.0,3.27,0.78,8
3015,7.2,0.15,0.39,1.8,0.043,21.0,159.0,3.52,0.47,5
3016,6.5,0.31,0.14,7.5,0.044,34.0,133.0,3.22,0.5,5
3017,8.3,0.58,0.13,2.9,0.096,14.0,63.0,3.17,0.62,6
3018,6.9,0.29,0.32,5.8,0.04,16.0,112.0,3.04,0.58,5
3019,7.2,0.28,0.26,12.5,0.046,48.0,179.0,3.1,0.52,6
3020,7.0,0.16,0.36,2.6,0.029,28.0,98.0,3.11,0.37,7
3021,7.6,0.285,0.32,14.6,0.063,32.0,201.0,3.0,0.45,5
3022,5.8,0.19,0.24,1.3,0.044,38.0,128.0,3.77,0.6,5
3023,6.7,0.31,0.18,7.7,0.043,57.0,200.0,3.17,0.44,6
3024,5.4,0.5,0.13,5.0,0.028,12.0,107.0,3.48,0.88,7
3025,7.6,0.37,0.51,11.7,0.094,58.0,181.0,2.91,0.51,5
3026,6.8,0.26,0.24,7.8,0.052,54.0,214.0,3.13,0.47,5
3027,7.6,0.48,0.33,7.0,0.024,14.0,130.0,3.25,0.45,7
3028,6.8,0.19,0.71,17.5,0.042,21.0,114.0,2.85,0.5,6
3029,6.4,0.2,0.28,2.5,0.032,24.0,84.0,3.31,0.55,5
3030,7.1,0.23,0.39,1.6,0.032,12.0,65.0,3.25,0.4,7
3031,7.3,0.49,0.1,2.6,0.068,4.0,14.0,3.3,0.47,5
3032,6.5,0.27,0.26,11.0,0.03,2.0,82.0,3.07,0.36,5
3033,7.6,0.31,0.27,5.8,0.036,23.0,109.0,3.34,0.54,6
3034,8.3,0.66,0.15,1.9,0.079,17.0,42.0,3.31,0.54,6
3035,6.5,0.43,0.18,13.15,0.032,25.0,131.0,3.23,0.51,5
3036,6.3,0.28,0.47,11.2,0.04,61.0,183.0,3.12,0.51,6
3037,8.6,0.36,0.26,11.1,0.03,43.5,171.0,3.03,0.49,5
3038,6.6,0.7,0.08,2.6,0.106,14.0,27.0,3.44,0.58,5
3039,13.7,0.415,0.68,2.9,0.085,17.0,43.0,3.06,0.8,6
3040,8.0,0.16,0.36,1.5,0.033,14.0,122.0,3.2,0.39,4
3041,5.8,0.23,0.21,1.5,0.044,21.0,110.0,3.3,0.57,6
3042,6.8,0.14,0.35,1.5,0.047,40.0,117.0,3.07,0.72,6
3043,6.0,0.36,0.16,6.3,0.036,36.0,191.0,3.17,0.62,5
3044,8.9,0.13,0.49,1.0,0.028,6.0,24.0,2.91,0.32,5
3045,6.1,0.31,0.26,2.2,0.051,28.0,167.0,3.37,0.47,6
3046,6.9,0.24,0.37,6.1,0.027,38.0,112.0,3.19,0.34,6
3047,6.5,0.26,0.34,1.4,0.04,25.0,184.0,3.29,0.46,5
3048,5.7,0.41,0.21,1.9,0.048,30.0,112.0,3.29,0.55,6
3049,7.5,1.115,0.1,3.1,0.086,5.0,12.0,3.54,0.6,4
3050,7.2,0.29,0.18,8.2,0.042,41.0,180.0,3.16,0.49,5
3051,7.8,0.54,0.26,2.0,0.088,23.0,48.0,3.41,0.74,6
3052,9.8,0.42,0.48,9.85,0.034,5.0,110.0,2.87,0.29,5
3053,8.1,0.78,0.23,2.6,0.059,5.0,15.0,3.37,0.56,5
3054,6.3,0.3,0.19,7.7,0.049,47.0,184.0,3.22,0.48,5
3055,6.5,0.58,0.0,2.2,0.096,3.0,13.0,3.62,0.62,4
3056,7.7,0.27,0.35,5.3,0.03,30.0,117.0,3.11,0.42,6
3057,9.3,0.655,0.26,2.0,0.096,5.0,35.0,3.25,0.42,5
3058,7.5,0.31,0.51,14.8,0.039,62.0,204.0,3.06,0.6,5
3059,7.6,0.38,0.2,3.4,0.046,9.0,116.0,3.15,0.41,5
3060,5.6,0.41,0.24,1.9,0.034,10.0,53.0,3.32,0.5,7
3061,5.6,0.18,0.31,1.5,0.038,16.0,84.0,3.34,0.58,6
3062,8.5,0.17,0.31,1.0,0.024,13.0,91.0,2.79,0.37,5
3063,6.1,0.17,0.42,15.1,0.033,28.0,124.0,2.87,0.47,5
3064,5.9,0.27,0.32,2.0,0.034,31.0,102.0,3.16,0.56,6
3065,7.3,0.69,0.32,2.2,0.069,35.0,104.0,3.33,0.51,5
3066,7.6,0.2,0.26,4.5,0.086,37.0,133.0,3.15,0.42,5
3067,6.4,0.17,0.34,1.5,0.091,42.0,135.0,3.25,0.49,7
3068,7.5,0.42,0.19,6.9,0.041,62.0,150.0,3.23,0.37,6
3069,6.3,0.27,0.18,7.7,0.048,45.0,186.0,3.23,0.47,5
3070,7.7,0.39,0.28,4.9,0.035,36.0,109.0,3.19,0.58,7
3071,7.2,0.24,0.29,3.0,0.036,17.0,117.0,3.36,0.68,6
3072,6.4,0.22,0.32,4.9,0.046,50.0,156.0,3.38,0.55,6
3073,6.9,0.4,0.24,2.5,0.083,30.0,45.0,3.26,0.58,5
3074,6.0,0.37,0.32,1.0,0.053,31.0,218.5,3.29,0.72,6
3075,6.3,0.15,0.34,11.4,0.05,25.0,96.0,3.21,0.49,6
3076,8.0,0.52,0.03,1.7,0.07,10.0,35.0,3.34,0.57,5
3077,7.6,0.2,0.26,4.8,0.033,26.0,76.0,2.98,0.49,7
3078,6.5,0.22,0.45,8.0,0.053,52.0,196.0,3.23,0.48,6
3079,9.1,0.76,0.68,1.7,0.414,18.0,64.0,2.9,1.33,6
3080,7.3,0.17,0.23,6.3,0.051,35.0,240.0,3.36,0.54,6
3081,7.0,0.49,0.49,5.6,0.06,26.0,121.0,3.34,0.76,5
3082,7.1,0.31,0.17,1.0,0.042,21.0,144.0,3.13,0.4,5
3083,7.1,0.31,0.25,11.2,0.048,32.0,136.0,3.14,0.4,5
3084,7.4,0.16,0.27,15.5,0.05,25.0,135.0,2.9,0.43,7
3085,6.9,0.22,0.32,5.8,0.041,20.0,119.0,3.17,0.55,6
3086,7.3,0.22,0.3,8.2,0.047,42.0,207.0,3.33,0.46,6
3087,7.0,0.23,0.36,7.1,0.028,31.0,104.0,3.35,0.47,8
3088,5.6,0.54,0.04,1.7,0.049,5.0,13.0,3.72,0.58,5
3089,6.1,0.58,0.23,2.5,0.044,16.0,70.0,3.46,0.65,6
3090,6.9,0.4,0.42,6.2,0.066,41.0,176.0,3.12,0.54,5
3091,8.8,0.23,0.35,10.7,0.04,26.0,183.0,2.93,0.49,6
3092,7.3,0.145,0.33,1.1,0.042,14.0,64.0,3.1,0.37,7
3093,6.6,0.25,0.33,8.5,0.042,29.0,141.0,3.28,0.6,5
3094,7.1,0.6,0.0,1.8,0.074,16.0,34.0,3.47,0.7,6
3095,6.2,0.36,0.14,8.9,0.036,38.0,155.0,3.27,0.5,5
3096,7.6,0.29,0.49,9.6,0.03,45.0,197.0,3.13,0.38,7
3097,9.1,0.4,0.5,1.8,0.071,7.0,16.0,3.21,0.69,8
3098,7.2,0.33,0.28,1.4,0.034,26.0,109.0,3.28,0.57,6
3099,8.2,0.44,0.24,2.3,0.063,10.0,28.0,3.25,0.53,6
3100,7.6,0.39,0.32,3.6,0.035,22.0,93.0,3.08,0.6,7
3101,9.1,0.45,0.35,2.4,0.08,23.0,78.0,3.38,0.62,5
3102,7.3,0.19,0.24,6.3,0.054,34.0,231.0,3.36,0.54,6
3103,6.3,0.24,0.37,1.8,0.031,6.0,61.0,3.3,0.34,4
3104,6.2,0.37,0.24,6.1,0.032,19.0,86.0,3.04,0.26,8
3105,7.6,0.645,0.03,1.9,0.086,14.0,57.0,3.37,0.46,5
3106,6.3,0.3,0.34,1.6,0.049,14.0,132.0,3.3,0.49,6
3107,6.4,0.795,0.0,2.2,0.065,28.0,52.0,3.49,0.52,5
3108,7.8,0.32,0.33,10.4,0.031,47.0,194.0,3.07,0.58,6
3109,6.4,0.32,0.23,16.2,0.055,36.0,176.0,3.26,0.54,5
3110,7.1,0.26,0.31,2.2,0.044,29.0,128.0,3.34,0.64,8
3111,7.2,0.24,0.27,1.4,0.038,31.0,122.0,3.15,0.46,6
3112,7.6,0.735,0.02,2.5,0.071,10.0,14.0,3.51,0.71,7
3113,7.7,0.34,0.58,11.1,0.039,41.0,151.0,3.06,0.49,5
3114,10.2,0.54,0.37,15.4,0.214,55.0,95.0,3.18,0.77,6
3115,7.9,0.17,0.32,1.6,0.053,47.0,150.0,3.29,0.76,6
3116,6.8,0.3,0.27,11.6,0.028,22.0,97.0,2.96,0.38,6
3117,7.0,0.4,0.32,3.6,0.061,9.0,29.0,3.28,0.49,7
3118,6.2,0.3,0.3,2.5,0.041,29.0,82.0,3.31,0.61,7
3119,6.9,0.4,0.43,6.2,0.065,42.0,178.0,3.11,0.53,5
3120,8.2,0.31,0.4,2.2,0.058,6.0,10.0,3.31,0.68,7
3121,6.8,0.19,0.32,7.6,0.049,37.0,107.0,3.12,0.44,7
3122,6.0,0.2,0.32,3.0,0.031,26.0,118.0,3.38,0.68,7
3123,6.5,0.18,0.48,18.0,0.054,56.0,183.0,2.98,0.61,6
